אב;אֵב
בארת בני יעקן;בְּאֵרֹת בְּנֵי־יַעֲקָן
בארתי;בְּאֵרֹתִי
באשׁ;באשׁ
באשׁ;בְּאֹשׁ
באשׁה;בָּאְשָׁה
באתר;בָּאתַר
בבה;בָּבָה
בבי;בֵּבַי
בבל;בָּבֶל
בבלי;בָּבְלָי
בג;בַּג
בגד;בגד
בגד;בֶּגֶד
בגדות;בֹּגְדֹות
בגוד;בָּגֹוד
בגוי;בִּגְוַי
בגתא;בִּגְתָא
בגתן;בִּגְתָן
בד;בַּד
בדא;בדא
בדד;בדד
בדד;בְּדַד
בדד;בָּדָד
בדיה;בֵּדְיָה
בדיל;בְּדִיל
בדיל;בָּדִיל
בדל;בדל
בדל;בָּדָל
בדלח;בְּדֹלַח
בדן;בְּדָן
בדק;בדק
בדק;בֶּדֶק
בדקר;בִּדְקַר
בדר;בדר
בהו;בֹּהוּ
בהט;בַּהַט
בהילו;בְּהִילוּ
בהיר;בָּהִיר
בהל;בהל
בהלה;בֶּהָלָה
בהמה;בְּהֵמָה
בהמות;בְּהֵמֹות
בהן;בֹּהֶן
בהק;בֹּהַק
בהרת;בַּהֶרֶת
בוז;בוז
בוז;בּוּז
בוזה;בּוּזָה
בוזי;בּוּזִי
בוי;בַּוַּי
בוך;בוך
בול;בּוּל
בונה;בּוּנָה
בוס;בוס
בוץ;בּוּץ
בוצץ;בֹּוצֵץ
בוקה;בּוּקָה
בוקר;בֹּוקֵר
בור;בור
בור;בֹּור
בור הסרה;בֹּור הַסִּרָה
בור עשׁן;בֹּור־עָשָׁן
בושׁ;בושׁ
בושׁה;בּוּשָׁה
בז;בַּז
בזא;בזא
בזה;בזה
בזה;בִּזָּה
בזז;בזז
בזיון;בִּזָּיֹון
בזיותיה;בִּזְיֹותְיָה
בזק;בֶּזֶק
בזק;בָּזָק
בזר;בזר
בזתא;בִּזְּתָא
בחון;בַּחוּן
בחון;בָּחֹון
בחור;בָּחוּר
בחורים;בְּחוּרִים
בחורים;בַּחוּרִים
בחין;בַּחִין
בחיר;בָּחִיר
בחל;בחל
בחן;בחן
בחן;בַּחַן
בחן;בֹּחַן
בחר;בחר
בחרומי;בַּחֲרוּמִי
בטה;בטה
בטוח;בָּטוּחַ
בטח;בטח
בטח;בֶּטַח
בטחה;בִּטְחָה
בטחון;בִּטָּחֹון
בטחות;בַּטֻּחֹות
בטל;בטל
בטן;בֶּטֶן
בטנים;בְּטֹנִים
בטנים;בָּטְנִים
בי;בִּי
בין;בין
בין;בַּיִן
בינה;בִּינָה
ביצה;בֵּיצָה
ביר;בַּיִר
בירה;בִּירָה
בית;בית
בית;בַּיִת
בית און;בֵּית אָוֶן
בית אל;בֵּית־אֵל
בית ארבאל;בֵּית אַרְבֵאל
בית אשׁבע;בֵּית אַשְׁבֵּעַ
בית בעל מעון;בֵּית בַּעַל מְעֹון
בית בראי;בֵּית בִּרְאִי
בית ברה;בֵּית בָּרָה
בית גדר;בֵּית־גָּדֵר
בית גמול;בֵּית גָּמוּל
בית דבלתים;בֵּית דִּבְלָתָיִם
בית דגון;בֵּית־דָּגֹון
בית האלי;בֵּית הָאֱלִי
בית האצל;בֵּית הָאֵצֶל
בית הגלגל;בֵּית הַגִּלְגָּל
בית הגן;בֵּית הַגָּן
בית הישׁימות;בֵּית הַיְשִׁימֹות
בית הכרם;בֵּית הַכֶּרֶם
בית הלחמי;בֵּית הַלַּחְמִי
בית המרכבות;בֵּית הַמַּרְכָּבֹות
בית העמק;בֵּית הָעֵמֶק
בית הערבה;בֵּית הָעֲרָבָה
בית הרם;בֵּית הָרָם
בית הרן;בֵּית הָרָן
בית השׁטה;בֵּית הַשִּׁטָּה
בית השׁמשׁי;בֵּית־הַשִּׁמְשִׁי
בית חגלה;בֵּית חָגְלָה
בית חורון;בֵּית חֹורֹון
בית כר;בֵּית כָּר
בית לבאות;בֵּית לְבָאֹות
בית לחם;בֵּית לֶחֶם
בית לעפרה;בֵּית לְעַפְרָה
בית מלוא;בֵּית מִלֹּוא
בית מעון;בֵּית מְעֹון
בית נמרה;בֵּית נִמְרָה
בית עדן;בֵּית עֶדֶן
בית עזמות;בֵּית־עַזְמָוֶת
בית ענות;בֵּית־עֲנֹות
בית ענת;בֵּית עֲנָת
בית עקד;בֵּית־עֵקֶד
בית פלט;בֵּית פֶּלֶט
בית פעור;בֵּית פְּעֹור
בית פצץ;בֵּית פַּצֵּץ
בית צור;בֵּית־צוּר
בית רחוב;בֵּית רְחֹוב
בית רפא;בֵּית רָפָא
בית שׁאן;בֵּית שְׁאָן
בית שׁמשׁ;בֵּית שֶׁמֶשׁ
בית תפוח;בֵּית תַּפּוּחַ
ביתן;בִּיתָן
בכא;בָּכָא
בכה;בכה
בכה;בֶּכֶה
בכור;בְּכֹור
בכורה;בִּכּוּרָה
בכורים;בִּכּוּרִים
בכורת;בְּכֹורַת
בכות;בָּכוּת
בכי;בְּכִי
בכים;בֹּכִים
בכירה;בְּכִירָה
בכית;בְּכִית
בכר;בכר
בכר;בֵּכֶר
בכר;בֶּכֶר
בכרה;בְּכֹרָה
בכרה;בִּכְרָה
בכרו;בֹּכְרוּ
בכרי;בִּכְרִי
בכרי;בַּכְרִי
בל;בֵּל
בל;בַּל
בל;בָּל
בלאדן;בַּלְאֲדָן
בלאשׁצר;בֵּלְאשַׁצַּר
בלג;בלג
בלגה;בִּלְגָּה
בלגי;בִּלְגַּי
בלדד;בִּלְדַּד
בלה;בלה
בלה;בלהּ
בלה;בָּלֶה
בלה;בָּלָה
בלהה;בִּלְהָה
בלהה;בַּלָּהָה
בלהן;בִּלְהָן
בלו;בְּלֹו
בלוי;בְּלֹוי
בלטשׁאצר;בֵּלְטְשַׁאצַּר
בלי;בְּלִי
בליל;בְּלִיל
בליעל;בְּלִיַּעַל
בלל;בלל
בלם;בלם
בלס;בלס
בלע;בלע
בלע;בֶּלַע
בלעדי;בַּלְעֲדֵי
בלעי;בַּלְעִי
בלעם;בִּלְעָם
בלק;בלק
בלק;בָּלָק
בלשׁאצר;בֵּלְשַׁאצַּר
בלשׁן;בִּלְשָׁן
בלתי;בִּלְתִּי
במה;בָּמָה
במהל;בִּמְהָל
במות;בָּמֹות
במות בעל;בָּמֹות בַּעַל
בן;בֵּן
בן אוני;בֶּן־אֹונִי
בן גבר;בֶּן־גֶבֶר
בן דקר;בֶּן־דֶּקֶר
בן הדד;בֶּן־הֲדַד
בן הנם;בֶּן הִנֹּם
בן זוחת;בֶּן־זֹוחֵת
בן חור;בֶּן־חוּר
בן חיל;בֶּן־חַיִל
בן חנן;בֶּן־חָנָן
בן חסד;בֶּן־חֶסֶד
בן ימיני;בֶּן־יְמִינִי
בן עמי;בֶּן־עַמִּי
בנה;בנה
בנוי;בִּנּוּי
בני;בָּנִי
בני;בֻּנִּי
בני ברק;בְּנֵי־בְרַק
בני יעקן;בְּנֵי יַעֲקָן
בניה;בְּנָיָה
בניה;בִּנְיָה
בניהו;בְּנָיָהוּ
בנים;בֵּנַיִם
בנימן;בִּנְיָמִן
בנין;בִּנְיָן
בנינו;בְּנִינוּ
בנס;בנס
בנעא;בִּנְעָא
בסודיה;בְּסֹודְיָה
בסי;בֵּסַי
בסר;בֹּסֶר
בעבור;בַּעֲבוּר
בעד;בַּעַד
בעה;בעה
בעו;בָּעוּ
בעור;בְּעֹור
בעות;בִּעוּת
בעז;בֹּעַז
בעט;בעט
בעיר;בְּעִיר
בעל;בעל
בעל;בְּעֵל
בעל;בַּעַל
בעל ברית;בַּעַל בְּרִית
בעל גד;בַּעַל גָּד
בעל המון;בַּעַל הָמֹון
בעל חנן;בַּעַל חָנָן
בעל חצור;בַּעַל חָצֹור
בעל חרמון;בַּעַל חֶרְמֹון
בעל מעון;בַּעַל מְעֹון
בעל פעור;בַּעַל פְּעֹור
בעל פרצים;בַּעַל פְּרָצִים
בעל צפן;בַּעַל צְפֹן
בעל שׁלשׁה;בַּעַל שָׁלִשָׁה
בעל תמר;בַּעַל תָּמָר
בעלה;בַּעֲלָה
בעלות;בְּעָלֹות
בעלי יהודה;בַּעֲלֵי יְהוּדָה
בעלידע;בְּעֶלְיָדָע
בעליה;בְּעַלְיָה
בעליס;בַּעֲלִיס
בעלת;בַּעֲלָת
בעלת באר;בַּעֲלַת בְּאֵר
בען;בְּעֹן
בענא;בַּעֲנָא
בענה;בַּעֲנָה
בער;בער
בער;בַּעַר
בערא;בַּעֲרָא
בערה;בְּעֵרָה
בעשׁא;בַּעְשָׁא
בעשׂיה;בַּעֲשֵׂיָה
בעשׁתרה;בְּעֶשְׁתְּרָה
בעת;בעת
בעתה;בְּעָתָה
בץ;בֹּץ
בצה;בִּצָּה
בצור;בָּצוּר
בצי;בֵּצָי
בציר;בָּצִיר
בצל;בָּצָל
בצלאל;בְּצַלְאֵל
בצלות;בַּצְלוּת
בצלית;בַּצְלִית
בצע;בצע
בצע;בֶּצַע
בצק;בצק
בצק;בָּצֵק
בצקת;בָּצְקַת
בצר;בצר
בצר;בֶּצֶר
בצרה;בַּצָּרָה
בצרה;בָּצְרָה
בצרון;בִּצָּרֹון
בצרת;בַּצֹּרֶת
בקבוק;בַּקְבּוּק
בקבק;בַּקְבֻּק
בקבקיה;בַּקְבֻּקְיָה
בקבקר;בַּקְבַּקַּר
בקי;בֻּקִּי
בקיהו;בֻּקִּיָּהוּ
בקיע;בָּקִיעַ
בקע;בקע
בקע;בֶּקַע
בקעה;בִּקְעָה
בקעת און;בִּקְעַת אָוֶן
בקק;בקק
בקר;בקר
בקר;בָּקָר
בקר;בֹּקֶר
בקרה;בַּקָּרָה
בקרת;בִּקֹּרֶת
בקשׁ;בקשׁ
בקשׁה;בַּקָּשָׁה
בר;בַּר
בר;בֹּר
ברא;ברא
בראדך בלאדן;בְּרֹאדַךְ בַּלְאֲדָן
בראיה;בְּרָאיָה
ברבור;בַּרְבּוּר
ברד;ברד
ברד;בֶּרֶד
ברד;בָּרָד
ברד;בָּרֹד
ברה;ברה
ברוך;בָּרוּךְ
ברושׁ;בְּרֹושׁ
ברות;בְּרֹות
ברות;בָּרוּת
ברותה;בֵּרֹותָה
ברזית;בִּרְזָיִת
ברזל;בַּרְזֶל
ברזלי;בַּרְזִלַּי
ברח;ברח
ברח;בָּרִחַ
ברחמי;בַּרְחֻמִי
ברי;בֵּרִי
בריא;בָּרִיא
בריאה;בְּרִיאָה
בריה;בִּרְיָה
בריח;בְּרִיחַ
בריח;בָּרִיחַ
ברים;בֵּרִים
בריעה;בְּרִיעָה
בריעי;בְּרִיעִי
ברית;בְּרִית
ברית;בֹּרִית
ברך;ברך
ברך;בְּרַךְ
ברך;בֶּרֶךְ
ברכאל;בַּרַכְאֵל
ברכה;בְּרֵכָה
ברכה;בְּרָכָה
ברכיה;בֶּרֶכְיָה
ברכיהו;בֶּרֶכְיָהוּ
ברם;בְּרַם
ברמים;בְּרֹמִים
ברע;בֶּרַע
ברק;ברק
ברק;בָּרָק
ברקוס;בַּרְקֹוס
ברקן;בַּרְקֹן
ברקת;בָּרֶקֶת
ברר;ברר
ברשׁע;בִּרְשַׁע
ברתי;בֵּרֹתַי
בשׂור;בְּשֹׂור
בשׁל;בשׁל
בשׁל;בָּשֵׁל
בשׁלם;בִּשְׁלָם
בשׂם;בֹּשֶׂם
בשׂמת;בָּשְׂמַת
בשׁן;בָּשָׁן
בשׁנה;בָּשְׁנָה
בשׁס;בשׁס
בשׂר;בשׂר
בשׂר;בְּשַׂר
בשׂר;בָּשָׂר
בשׂרה;בְּשֹׂרָה
בשׁת;בֹּשֶׁת
בת;בַּת
בת רבים;בַּת־רַבִּים
בת שׁבע;בַּת־שֶׁבַע
בת שׁוע;בַּת־שׁוּעַ
בתה;בַּתָּה
בתה;בָּתָה
בתואל;בְּתוּאֵל
בתול;בְּתוּל
בתולה;בְּתוּלָה
בתולים;בְּתוּלִים
בתיה;בִּתְיָה
בתק;בתק
בתר;בתר
בתר;בֶּתֶר
בתרון;בִּתְרֹון
גא;גֵּא
גאה;גאה
גאה;גֵּאֶה
גאה;גֵּאָה
גאואל;גְּאוּאֵל
גאוה;גַּאֲוָה
גאולים;גְּאוּלִים
גאון;גָּאֹון
גאות;גֵּאוּת
גאיון;גַּאֲיֹון
גאל;גאל
גאל;גֹּאַל
גאלה;גְּאֻלָּה
גב;גֵּב
גב;גַּב
גב;גֹּב
גבא;גֶּבֶא
גבה;גבהּ
גבה;גָּבֵהַּ
גבה;גָּבֹהַּ
גבה;גֹּבַהּ
גבהות;גַּבְהוּת
גבול;גְּבוּל
גבולה;גְּבוּלָה
גבור;גִּבֹּור
גבורה;גְּבוּרָה
גבח;גִּבֵּחַ
גבחת;גַּבַּחַת
גבי;גַּבַּי
גבי;גֹּבַי
גבים;גֵּבִים
גביע;גָּבִיעַ
גביר;גְּבִיר
גבירה;גְּבִירָה
גבישׁ;גָּבִישׁ
גבל;גבל
גבל;גְּבַל
גבל;גְּבָל
גבלות;גַּבְלוּת
גבלי;גִּבְלִי
גבן;גִּבֵּן
גבנה;גְּבִנָּה
גבנן;גַּבְנֹן
גבע;גֶּבַע
גבעה;גִּבְעָה
גבעון;גִּבְעֹון
גבעוני;גִּבְעֹונִי
גבעל;גִּבְעֹל
גבעתי;גִּבְעָתִי
גבר;גבר
גבר;גְּבַר
גבר;גִּבָּר
גבר;גֶּבֶר
גבריאל;גַּבְרִיאֵל
גבתון;גִּבְּתֹון
גג;גָּג
גד;גַּד
גד;גָּד
גדבר;גְּדָבַר
גדגדה;גֻּדְגֹּדָה
גדד;גדד
גדה;גָּדָה
גדוד;גְּדוּד
גדודה;גְּדוּדָה
גדול;גָּדֹול
גדולה;גְּדוּלָּה
גדולים;גְּדֹולִים
גדוף;גִּדּוּף
גדופה;גְּדוּפָה
גדופה;גִּדּוּפָה
גדי;גְּדִי
גדי;גַּדִּי
גדי;גָּדִי
גדיאל;גַּדִּיאֵל
גדיה;גְּדִיָּה
גדיל;גָּדִיל
גדישׁ;גָּדִישׁ
גדל;גדל
גדל;גִּדֵּל
גדל;גֹּדֶל
גדליה;גְּדַלְיָה
גדליהו;גְּדַלְיָהוּ
גדלתי;גִּדַּלְתִּי
גדע;גדע
גדעון;גִּדְעֹון
גדעם;גִּדְעֹם
גדעני;גִּדְעֹנִי
גדף;גדף
גדר;גדר
גדר;גְּדֹר
גדר;גֶּדֶר
גדר;גָּדֵר
גדרה;גְּדֵרָה
גדרות;גְּדֵרֹות
גדרי;גְּדֵרִי
גדרת;גְּדֶרֶת
גדרתי;גְּדֵרָתִי
גדרתים;גְּדֵרֹתַיִם
גהה;גהה
גהה;גֵּהָה
גהר;גהר
גו;גֵּו
גו;גַּו
גוא;גֹּוא
גוב;גֹּוב
גוג;גֹּוג
גוד;גוד
גוה;גֵּוָה
גוז;גוז
גוזל;גֹּוזָל
גוזן;גֹּוזָן
גוח;גוח
גוי;גֹּוי
גויה;גְּוִיָּה
גוים;גֹּויִם
גולה;גֹּולָה
גולן;גֹּולָן
גומץ;גּוּמָּץ
גוני;גּוּנִי
גוע;גוע
גוף;גוף
גופה;גּוּפָה
גור;גור
גור;גּוּר
גור;גֹּור
גור בעל;גּוּר־בַּעַל
גורל;גֹּורָל
גושׁ;גּוּשׁ
גז;גֵּז
גזבר;גִּזְבַּר
גזבר;גִּזְבָּר
גזה;גזה
גזה;גִּזָּה
גזוני;גִּזֹונִי
גזז;גזז
גזז;גָּזֵז
גזית;גָּזִית
גזל;גזל
גזל;גֵּזֶל
גזל;גָּזֵל
גזלה;גְּזֵלָה
גזם;גַּזָּם
גזם;גָּזָם
גזע;גֵּזַע
גזר;גזר
גזר;גֶּזֶר
גזרה;גְּזֵרָה
גזרה;גִּזְרָה
גזרי;גִּזְרִי
גחה;גחה
גחון;גָּחֹון
גחל;גֶּחָל
גחלת;גַּחֶלֶת
גחם;גַּחַם
גחר;גַּחַר
גיא;גַּיְא
גיא בן הנם;גֵּיא בֶן־הִנֹּם
גיא המון גוג;גֵּיא הֲמֹון גֹּוג
גיד;גִּיד
גיח;גיח
גיח;גִּיחַ
גיחון;גִּיחֹון
גיחזי;גֵּיחֲזִי
גיל;גיל
גיל;גִּיל
גילה;גִּילָה
גילני;גִּילֹנִי
גינת;גִּינַת
גיר;גִּיר
גישׁן;גֵּישָׁן
גל;גֵּל
גל;גַּל
גלב;גַּלָּב
גלבע;גִּלְבֹּעַ
גלגל;גִּלְגָּל
גלגל;גַּלְגַּל
גלגלת;גֻּלְגֹּלֶת
גלד;גֶּלֶד
גלה;גלה
גלה;גִּלֹה
גלה;גֻּלָּה
גלו;גָּלוּ
גלול;גִּלּוּל
גלום;גְּלֹום
גלות;גָּלוּת
גלח;גלח
גליון;גִּלָּיֹון
גליל;גָּלִיל
גלילה;גְּלִילָה
גלילות;גְּלִילֹות
גלים;גַּלִּים
גלית;גָּלְיָת
גלל;גלל
גלל;גְּלָל
גלל;גָּלָל
גללי;גִּלֲלַי
גלם;גלם
גלם;גֹּלֶם
גלמוד;גַּלְמוּד
גלע;גלע
גלעד;גִּלְעָד
גלעד;גַּלְעֵד
גלעדי;גִּלְעָדִי
גלשׁ;גלשׁ
גם;גַּם
גמא;גמא
גמא;גֹּמֶא
גמד;גֹּמֶד
גמדים;גַּמָּדִים
גמול;גְּמוּל
גמול;גָּמוּל
גמולה;גְּמוּלָה
גמזו;גִּמְזֹו
גמל;גמל
גמל;גָּמָל
גמלי;גְּמַלִּי
גמליאל;גַּמְלִיאֵל
גמר;גמר
גמר;גֹּמֶר
גמריה;גְּמַרְיָה
גן;גַּן
גנב;גנב
גנב;גַּנָּב
גנבה;גְּנֵבָה
גנבת;גְּנֻבַת
גנה;גַּנָּה
גנז;גְּנַז
גנז;גֶּנֶז
גנזך;גַּנְזַךְ
גנן;גנן
גנתון;גִּנְּתֹון
געה;געה
געה;גֹּעָה
געל;געל
געל;גַּעַל
געל;גֹּעַל
גער;גער
גערה;גְּעָרָה
געשׁ;געשׁ
געשׁ;גַּעַשׁ
געתם;גַּעְתָּם
גף;גַּף
גפן;גֶּפֶן
גפר;גֹּפֶר
גפרית;גָּפְרִית
גר;גִּר
גר;גֵּר
גרא;גֵּרָא
גרב;גָּרֵב
גרב;גָּרָב
גרגר;גַּרְגֵּר
גרגרת;גַּרְגֶּרֶת
גרגשׁי;גִּרְגָּשִׁי
גרד;גרד
גרה;גרה
גרה;גֵּרָה
גרון;גָּרֹון
גרות;גֵּרוּת
גרז;גרז
גרזי;גִּרְזִי
גרזים;גְּרִזִים
גרזן;גַּרְזֶן
גרל;גרל
גרם;גרם
גרם;גְּרַם
גרם;גֶּרֶם
גרמי;גַּרְמִי
גרן;גֹּרֶן
גרס;גרס
גרע;גרע
גרף;גרף
גרר;גרר
גרר;גְּרָר
גרשׁ;גרשׁ
גרשׁ;גֶּרֶשׁ
גרשׂ;גֶּרֶשׂ
גרשׁה;גְּרֻשָׁה
גרשׁום;גֵּרְשֹׁום
גרשׁון;גֵּרְשֹׁון
גרשׁני;גֵּרְשֻׁנִּי
גשׁור;גְּשׁוּר
גשׁורי;גְּשׁוּרִי
גשׁם;גשׁם
גשׁם;גְּשֵׁם
גשׁם;גֶּשֶׁם
גשׁם;גֹּשֶׁם
גשׁמו;גַּשְׁמוּ
גשׁן;גֹּשֶׁן
גשׁפא;גִּשְׁפָּא
גשׁשׁ;גשׁשׁ
גת;גַּת
גת החפר;גַּת הַחֵפֶר
גת רמון;גַּת־רִמֹּון
גתי;גִּתִּי
גתים;גִּתַּיִם
גתית;גִּתִּית
גתר;גֶּתֶר
דאב;דאב
דאבה;דְּאָבָה
דאבון;דְּאָבֹון
דאג;דאג
דאגה;דְּאָגָה
דאה;דאה
דאה;דָּאָה
דב;דֹּב
דבא;דֹּבֶא
דבב;דבב
דבה;דִּבָּה
דבורה;דְּבֹורָה
דבח;דבח
דבח;דְּבַח
דביונים;דִּבְיֹונִים
דביר;דְּבִיר
דבלה;דְּבֵלָה
דבלה;דִּבְלָה
דבלים;דִּבְלַיִם
דבק;דבק
דבק;דֶּבֶק
דבק;דָּבֵק
דבר;דבר
דבר;דִּבֵּר
דבר;דֶּבֶר
דבר;דֹּבֶר
דברה;דִּבְרָה
דברה;דַּבְּרָה
דברות;דֹּבְרֹות
דברי;דִּבְרִי
דברת;דָּבְרַת
דבשׁ;דְּבַשׁ
דבשׁת;דַּבֶּשֶׁת
דג;דָּג
דגה;דגה
דגה;דָּגָה
דגון;דָּגֹון
דגל;דגל
דגל;דֶּגֶל
דגן;דָּגָן
דגר;דגר
דד;דַּד
דדה;דדה
דדוהו;דֹּדָוָהוּ
דדן;דְּדָן
דדני;דְּדָנִי
דדנים;דֹּדָנִים
דהב;דְּהַב
דהי;דֶּהָי
דהם;דהם
דהר;דהר
דהרה;דַּהֲרָה
דואג;דֹּואֵג
דוב;דוב
דוג;דַּוָּג
דוגה;דּוּגָה
דוד;דּוּד
דוד;דָּוִד
דוד;דֹּוד
דודאים;דּוּדָאִים
דודה;דֹּודָה
דודו;דֹּודֹו
דודי;דֹּודַי
דוה;דוה
דוה;דָּוֶה
דוח;דוח
דוי;דְּוַי
דוי;דַּוָּי
דוך;דוך
דוכיפת;דּוּכִיפַת
דומה;דּוּמָה
דומיה;דּוּמִיָּה
דומם;דּוּמָם
דון;דון
דון;דּוּן
דונג;דֹּונַג
דוץ;דוץ
דור;דור
דור;דּוּר
דור;דֹּור
דורא;דּוּרָא
דושׁ;דושׁ
דחה;דחה
דחוה;דַּחֲוָה
דחח;דחח
דחי;דְּחִי
דחל;דחל
דחן;דֹּחַן
דחף;דחף
דחק;דחק
די;דַּי
די זהב;דִּי זָהָב
דיבון;דִּיבֹון
דיג;דיג
דיג;דַּיָּג
דיה;דַּיָּה
דיו;דְּיֹו
דימון;דִּימֹון
דימונה;דִּימֹונָה
דין;דין
דין;דִּין
דין;דַּיָּן
דינה;דִּינָה
דיניא;דִּינָיֵא
דיפת;דִּיפַת
דיק;דָּיֵק
דישׁ;דַּיִשׁ
דישׁון;דִּישֹׁון
דישׁן;דִּישָׁן
דך;דַּךְ
דכא;דכא
דכא;דַּכָּא
דכה;דכה
דכי;דֳּכִי
דכר;דְּכַר
דכרון;דִּכְרֹון
דכרן;דָּכְרָן
דל;דַּל
דלג;דלג
דלה;דלה
דלה;דַּלָּה
דלח;דלח
דלי;דְּלִי
דליה;דְּלָיָה
דליהו;דְּלָיָהוּ
דלילה;דְּלִילָה
דלית;דָּלִית
דלל;דלל
